NSG 68,Manage individualized care for a group of clients utilizing available resources appropriately and
NSG 68,supervising care providers according to agency policy and legal requirements.
NSG 68,Initiate and participate in the referral and utilization of community agencies and resources to
NSG 68,assist clients_ families_ and groups.
NSG 68,Develop_ implement_ and evaluate formal and informal teaching of clients_ families_ groups_ and
NSG 68,care providers to provide prevention_ support_ and promotion of adaptation of elderly/disabled.
NSG 68,Provide care within legal requirements and ethical guidelines consistent with professional
NSG 68,standards of registered nursing practice consulting with other health professionals and
NSG 68,advocating for clients when appropriate.
NSG 68,II.
NSG 68,III.
NSG 70,Identify and analyze the steps of the nursing process through clinical case studies in maternity_
NSG 70,pediatric and acute medical-surgical nursing.
NSG 70,Demonstrate physical assessment techniques for the medical surgical_ pediatric and maternity
NSG 70,client.
NSG 70,Analyze arterial blood gas results for the medical surgical client.
NSG 70,Describe types of intravenous (IV) fluids_ and how they are used with various disease processes.
NSG 70,Discuss treatment modalities for the client with Type I and Type II diabetes.
NSG 70,Demonstrate nursing care measures during a pediatric emergency.
NSG 70,Describe the steps of developmental assessment of children.
NSG 70,Analyze fetal heart monitor tracings_ and describe the associated nursing interventions required.
NSG 70,Compare and contrast nursing care of the low risk and high risk labor patient.
NSG 70,Demonstrate administration techniques for Pitocin and Magnesium Sulfate infusions.
NSG 71,Analyze the roles of the nurse as a care provider_ advocate_ and manager in the
NSG 71,rehabilitation/supportive health care and community setting using a case study approach.
NSG 71,Demonstrate advanced physical assessments of the geriatric client_ clients with acute and
NSG 71,chronic illnesses and in the community/home care setting.
NSG 71,Identify and describe community resources appropriate for assisting the elderly/disabled in the
NSG 71,community.
NSG 71,Apply the nursing process and nursing knowledge to selected case studies.
NSG 74,Describe concepts of the integrated roles of leading_ managing_ and following within the nursing
NSG 74,staff role.
NSG 74,Utilize knowledge of legal issues_ ethical principles_ and organizational structure in effective
NSG 74,patient advocacy.
NSG 74,Apply effective communication_ conflict resultion_ change managment_ and leadership skills to
NSG 74,promote collaborative interdisciplinary patient centered care.
NSG 74,Identify nursing interventions necessary to maintain a safe environment for patients and staff.
NSG 74,Demonstrate proficiency in personal professional career management.
NSG 74,Describe the scope of practice for the registered nurse in California.
NSG 81,II.
NSG 81,III.
NSG 81,Identify the steps of the nursing process through clinical case studies in mental health_
NSG 81,management and acute medical surgical.
NSG 81,Demonstrate advanced physical assessments of the acute medical surgical client through the life
NSG 81,span.
NSG 81,Analyze and discuss case studies of clients with complex health care problems and mental health
NSG 81,diagnoses_ and management situations.
NSG 81,Apply concepts of the nursing process and nursing knowledge to selected case studies.
NSG 81,Demonstrate qualities that foster therapeutic nurse-patient relationships and qualities that
NSG 81,contribute to a nontherapeutic nursing interactive process.
NSG 81,Identify the role of the nurse in crisis intervention.
NSG 81,Discuss various modalities relevant to treatment of psychiatric disorders.
NSG 81,Formulate nursing diagnoses and outcomes of care for clients with eating disorders.
NSG 81,Describe interventions for behaviors associated with eating disorders.
NSG 97,Develop a set of research notes based on personal observations_ readings_ discussions and media
NSG 97,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
NSG 97,analytical questions.
NSG 97,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
NSG 97,for future reference; including an index and bibliography.
NSG 97,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
NSG 97,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
NSG 97,special study theme.
NSG 99,Identify CWE objectives that are unique to each student and employment situation
NSG 99,in consultation with their employer and CWE instructor prior to enrollment.
NSG 99,Describe the importance of on-the-job responsibilities.
NSG 99,Identify the attitudes and knowledge elements necessary for success.
NSG 200,provide safe and competent personal care of patients in long-term care settings.
NSG 200,apply measures that allow for safety_ cleanliness_ and infection control.
NSG 200,discuss factors which influence the quality of life for the disabled and elderly.
NSG 200,respond appropriately to individuals using therapeutic communication and occurrences
NSG 200,associated with long-term care.
NSG 200,describe common long-term diseases/conditions_ related nursing care_ and rehabilitation
NSG 200,techniques.
NSG 200,discuss the role of the nursing assistant_ and the moral and legal aspects of providing care_ and
NSG 200,the rights of patients.
NSG 200,describe the basic principles of nutrition_ and diets.
NSG 200,demonstrate correct mathematical calculations related to CNA nursing care.
NSG 200,prepare complete and correct documentation of the care delivered to the client.
NSG 201,Provide safe and competent personal care of patients and nursing procedures in long-term care
NSG 201,consistent with the role of the Nursing Assistant.
NSG 201,Apply measures for safety_ cleanliness_ and infection control in the long-term setting.
NSG 201,Respond appropriately to individuals and occurrences associated with long-term care settings.
NSG 201,Provide emotional support_ physical care_ nutrition_ and rehabilitation to clients.
NSG 201,Apply knowledge of common diseases/conditions associated with long-term care clients and the
NSG 201,CNA level of care needed for these clients.
NSG 201,Utilize knowledge of client's rights and moral and ethical aspects of the CNA role in the
NSG 201,delivery of care.
NSG 201,Apply basic math formulas in the clinical setting.
NSG 201,Document all of the care provided to clients in a complete and professional manner.
OLS 323,Recognize their individual area of vocational and academic strengths.
OLS 323,Identify their vocational and/or academic goals to attain employment.
OLS 323,Identify their career path of interest.
OLS 323,Contribute to the development of his/her own student vocational contract.
OLS 324,Identify personal strengths and areas for growth.
OLS 324,Demonstrate professional conduct aligned with workplace culture.
OLS 324,Recognize common safety hazards and effectively communicate them to supervisors.
OLS 324,Effectively communicate with coworkers and supervisors.
OLS 324,Demonstrate problem-solving skills.
OLS 325,Comprehend text and/or illustrations of occupation-specific materials.
OLS 325,Use a more advanced level of vocabulary compared to when they entered the class.
OLS 325,Apply strategies for organizing written communication.
OLS 325,Write an effective cover letter and resume.
OLS 326,Read a thermometer accurately for specific purposes such as food preparation or greenhouse
OLS 326,operations.
OLS 326,Accurately measure food items.
OLS 326,Calculate decimal equations correctly.
